doc_id,ocr_tokens,correct_tokens,labels
4,product,product,0
4,and,and,0
4,price,price,0
4,"comparlsons,","comparisons,",1
4,the,the,0
4,dlsclosure.,disclosure.,1
4,Many,Many,0
4,v.5.,U.S.,1
4,"exporters,","exporters,",0
4,1nclud1ng,including,1
4,v.5.,U.S.,1
4,chemlcal,chemical,1
4,companles,companies,1
4,(the,(the,0
4,majorlty,majority,1
4,of,of,0
4,negatlve,negative,1
4,comments,comments,0
4,recelved,received,1
4,by,by,0
4,USTR,USTR,0
4,on,on,0
4,thls,this,1
4,subject,subject,0
4,dlfflculty,difficulty,1
4,meetlng,meeting,1
4,contractual,contractual,0
4,dellvery,delivery,1
4,requlrements,requirements,1
4,1n,in,1
4,countrles,countries,1
4,whlch,which,1
4,requlre,require,1
4,such,such,0
4,praishlpment,pre-shipment,1
4,"clearance,","clearance,",0
4,and,and,0
4,flnanclal,financial,1
4,settlements,settlements,0
4,1nternatlonal,international,1
4,agreements.,agreements.,0
4,301,301,0
4,trade,trade,0
4,1nvest1gatlon.,investigation.,1
4,"Instead,","Instead,",0
4,1:,it,1
4,15,is,1
4,negotlatlng,negotiating,1
4,bllaterally,bilaterally,1
4,Hlth,with,1
4,each,each,0
4,of,of,0
4,the,the,0
4,twentyithree,twenty-three,1
4,governments,governments,0
4,1nvolved,involved,1
4,on,on,0
4,an,an,0
4,expedlted,expedited,1
4,basls.,basis.,1
4,1n1tlated,initiated,1
4,a,a,0
4,study,study,0
4,on,on,0
4,the,the,0
4,1mpact,impact,1
4,of,of,0
4,these,these,0
4,praishlpment,pre-shipment,1
4,1nspectlon,inspection,1
4,companles,companies,1
4,on,on,0
4,v.5.,U.S.,1
4,1ndustry,industry,1
4,trade.,trade.,0
4,As,As,0
4,part,part,0
4,of,of,0
4,thls,this,1
4,"study,","study,",0
4,companles.,companies.,1
4,1:,It,1
4,15,is,1
4,1mportant,important,1
4,that,that,0
4,these,these,0
4,questlonnalres,questionnaires,1
4,be,be,0
4,filled,filled,0
4,out,out,0
4,and,and,0
4,"returned,","returned,",0
4,so,so,0
4,that,that,0
4,the,the,0
4,USITC,USITC,0
4,can,can,0
4,have,have,0
4,an,an,0
4,accurate,accurate,0
4,readlng,reading,1
4,of,of,0
4,the,the,0
4,worklng,working,1
4,1n,in,1
4,an,an,0
4,1nformal,informal,1
4,1ndustry,industry,1
4,Coalltlon,coalition,1
4,to,to,0
4,ensure,ensure,0
4,that,that,0
4,the,the,0
4,chemlcal,chemical,1
4,study.,study.,0
4,4.,4.,0
4,Communleatlons,Communieations,1
4,The,The,0
4,department,department,0
4,coordlnated,coordinated,1
4,actlvltles,activities,1
4,for,for,0
4,CMA'S,CMA's,1
4,annual,annual,0
4,economlc,economic,1
4,news,news,0
4,"brleflng,","briefing,",1
4,1nclud1ng,including,1
4,development,development,0
4,of,of,0
4,materlals,materials,1
4,for,for,0
4,the,the,0
4,"brleflng,","briefing,",1
4,collateral,collateral,0
4,dlstrlbutlon,distribution,1
4,of,of,0
4,the,the,0
4,brleflng,briefing,1
4,materlals,materials,1
4,and,and,0
4,arrangements,arrangements,0
4,for,for,0
4,onsionione,one-on-one,1
4,1ntervlews,interviews,1
4,Hlth,with,1
4,key,key,0
4,CMA,CMA,0
4,staff.,staff.,0
4,Taxatlon,Taxation,1
4,1.,1.,0
4,Congresslonal,Congressional,1
4,Developments,Developments,0
4,and,and,0
4,Response,Response,0
4,strong,strong,0
4,reasons,reasons,0
4,to,to,0
4,belleve,believe,1
4,Congress,Congress,0
4,will,will,0
4,agaln,again,1
4,conslder,consider,1
4,major,major,0
4,tax,tax,0
4,leglslatlon,legislation,1
4,1n,in,1
4,1937.,1987.,1
4,In,In,0
4,"addltlon,","addition,",1
4,many,many,0
4,related,related,0
4,leglslatlve,legislative,1
4,areas,areas,0
4,(such,(such,0
4,as,as,0
4,trade,trade,0
4,leglslatlon),legislation),1
4,whlch,which,1
4,are,are,0
4,high,high,0
4,on,on,0
4,the,the,0
4,1997,1987,1
4,Congresslonal,Congressional,1
4,agenda,agenda,0
4,may,may,0
4,contaln,contain,1
4,1mportant,important,1
4,tax,tax,0
4,"provlslons,","provisions,",1
4,for,for,0
4,"example,","example,",0
4,changes,changes,0
4,1n,in,1
4,substantlal,substantial,1
4,regulatory,regulatory,0
4,and,and,0
4,leglslatlve,legislative,1
4,tax,tax,0
4,actlvlty,activity,1
4,1n,in,1
4,the,the,0
4,comlng,coming,1
4,year.,year.,0
4,The,The,0
4,Tax,Tax,0
4,Pollcy,Policy,1
4,Commlttee,Committee,1
4,has,has,0
4,establlshed,established,1
4,a,a,0
4,Tax,Tax,0
4,Reform,Reform,0
4,Implementatlon,Implementation,1
4,Task,Task,0
4,Group,Group,0
4,to,to,0
4,1dentlfy,identify,1
4,leglslatlve,legislative,1
4,and,and,0
4,regulatory,regulatory,0
4,Issues,Issues,0
4,arising,arising,0
4,from,from,0
4,the,the,0
4,1995,1986,1
4,leglslatlon.,legislation.,1
4,The,The,0
4,Task,Task,0
4,Group,Group,0
4,has,has,0
4,dlvlded,divided,1
4,wrltten,written,1
4,materlals,materials,1
4,on,on,0
4,speclflc,specific,1
4,subject,subject,0
4,areas.,areas.,0
4,The,The,0
4,Tax,Tax,0
4,Pollcy,Policy,1
4,Commlttee,Committee,1
4,and,and,0
4,the,the,0
4,Government,Government,0
4,Relatlons,Relations,1
4,Commlttee,Committee,1
4,will,will,0
4,develop,develop,0
4,a,a,0
4,comprehenslve,comprehensive,1
4,tax,tax,0
4,leglslatlve,legislative,1
4,work,work,0
4,plan,plan,0
4,as,as,0
4,more,more,0
4,detall,detail,1
4,of,of,0
4,the,the,0
4,Congresslonal,Congressional,1
4,agenda,agenda,0
4,29,29,0
4,CMA,CMA,0
4,039771,038771,1
4,"mldiJanuary,","mid-January,",1
4,the,the,0
4,CMA,CMA,0
4,tax,tax,0
4,program,program,0
4,for,for,0
4,the,the,0
4,new,new,0
4,year,year,0
4,Is,Is,0
4,well,well,0
4,underway.,underway.,0
4,Patents,Patents,0
4,and,and,0
4,Protectlon,Protection,1
4,of,of,0
4,Technology,Technology,0
4,1.,1.,0
4,Congress,Congress,0
4,Patent,Patent,0
4,Term,Term,0
4,Restoratlon.,Restoration.,1
4,leglslatlon,legislation,1
4,was,was,0
4,amended,amended,0
4,to,to,0
4,the,the,0
4,reauthorlzatlon,reauthorization,1
4,of,of,0
4,the,the,0
4,Federal,Federal,0
4,accepted,accepted,0
4,by,by,0
4,the,the,0
4,Senate,Senate,0
4,1n,in,1
4,the,the,0
4,flnal,final,1
4,days,days,0
4,of,of,0
4,the,the,0
4,99th,99th,0
4,Congress.,Congress.,0
4,The,The,0
4,largely,largely,0
4,because,because,0
4,a,a,0
4,group,group,0
4,of,of,0
4,envlronmentallsts,environmentalists,1
4,objected,objected,0
4,:9,to,1
4,PTR,PTR,0
4,leglslatlon,legislation,1
4,1n,in,1
4,the,the,0
4,98th,98th,0
4,Congress.,Congress.,0
4,The,The,0
4,envlronmentallsts,environmentalists,1
4,lobbled,lobbied,1
4,Congress,Congress,0
4,and,and,0
4,531d,said,1
4,that,that,0
4,so,so,0
4,long,long,0
4,as,as,0
4,the,the,0
4,1ndustry,industry,1
4,refused,refused,0
4,to,to,0
4,cooperate,cooperate,0
4,1n,in,1
4,3,a,1
4,rewrlte,rewrite,1
4,of,of,0
4,FIFRA.,"FIFRA,",1
4,the,the,0
4,envlronmental,environmental,1
4,groups,groups,0
4,would,would,0
4,actlvely,actively,1
4,oppose,oppose,0
4,any,any,0
4,leglslatlon,legislation,1
4,to,to,0
4,extend,extend,0
4,the,the,0
4,patents,patents,0
4,on,on,0
4,pestlcldes.,pesticides.,1
4,Restoratlon,Restoration,1
4,was,was,0
4,reported,reported,0
4,out,out,0
4,of,of,0
4,the,the,0
4,House,House,0
4,Judlclary,Judiciary,1
4,Subcommlttee,Subcommittee,1
4,and,and,0
4,the,the,0
4,full,full,0
4,Commlttee.,Committee.,1
4,In,In,0
4,contrast,contrast,0
4,to,to,0
4,the,the,0
4,opposltlon,opposition,1
4,1n,in,1
4,the,the,0
4,98th,98th,0
4,In,In,0
4,early,early,0
4,"October,","October,",0
4,"1935,","1986,",1
4,the,the,0
4,House,House,0
4,passed,passed,0
4,PTR,PTR,0
4,and,and,0
4,"again,","again,",0
4,no,no,0
4,one,one,0
4,spoke,spoke,0
4,1n,in,1
4,1:,It,1
4,1:,is,1
4,expected,expected,0
4,that,that,0
4,PTR,PTR,0
4,leglslatlon,legislation,1
4,Will,will,1
4,be,be,0
4,1ntroduced,introduced,1
4,early,early,0
4,1n,in,1
4,Subcommlttee,Subcommittee,1
4,"staff,","staff,",0
4,1:,it,1
4,15,is,1
4,llkely,likely,1
4,that,that,0
4,the,the,0
4,Subcommlttee,Subcommittee,1
4,will,will,0
4,move,move,0
4,expedltlously,expeditiously,1
4,to,to,0
4,report,report,0
4,out,out,0
4,PTR,PTR,0
4,leglslatlon.,legislation.,1
4,In,In,0
4,the,the,0
4,"Senate,","Senate,",0
4,Hlth,with,1
4,the,the,0
4,1ndustry,industry,1
4,Coalltlon,coalition,1
4,and,and,0
4,play,play,0
4,a,a,0
4,supportlve,supportive,1
4,role,role,0
4,to,to,0
4,the,the,0
4,Natlonal,National,1
4,Agrlcultural,Agricultural,1
4,Chemlcals,Chemicals,1
4,Assoclatlon's,Association's,1
4,efforts,efforts,0
4,on,on,0
4,thls,this,1
4,issue.,issue.,0
4,The,The,0
4,prospects,prospects,0
4,for,for,0
4,passage,passage,0
4,of,of,0
4,PTR,PTR,0
4,1n,in,1
4,1997,1987,1
4,Hill,will,1
4,hlnge,hinge,1
4,on,on,0
4,the,the,0
4,"satlsfaatory,","satisfactory,",1
4,resolutlon,resolution,1
4,of,of,0
4,confllcts,conflicts,1
4,among,among,0
4,the,the,0
4,"1ndustry,","industry,",1
4,consumer/envlronmental,consumer/environmental,1
4,Process,Process,0
4,Patent,Patent,0
4,Leglslatlon.,Legislation.,1
4,Th1:,This,1
4,leglslatlon,legislation,1
4,would,would,0
4,have,have,0
4,expanded,expanded,0
4,the,the,0
4,deflnltlon,definition,1
4,of,of,0
4,patent,patent,0
4,1nfr1ngement,infringement,1
4,to,to,0
4,cover,cover,0
4,1mportatlon,importation,1
4,1nto,into,1
4,the,the,0
4,Unlted,United,1
4,States,States,0
4,and,and,0
4,use,use,0
4,and,and,0
4,sale,sale,0
4,1n,in,1
4,thls,this,1
4,country,country,0
4,of,of,0
4,products,products,0
4,made,made,0
4,abroad,abroad,0
4,by,by,0
4,processes,processes,0
4,patented,patented,0
4,1n,in,1
4,the,the,0
4,v.5.,U.S.,1
4,Two,Two,0
4,Verslons,versions,1
4,of,of,0
4,thls,this,1
4,leglslatlon,legislation,1
4,passed,passed,0
4,the,the,0
4,House,House,0
4,and,and,0
4,one,one,0
4,Verslon,version,1
4,passed,passed,0
4,the,the,0
4,Senate,Senate,0
4,durlng,during,1
4,the,the,0
4,flnal,final,1
4,days,days,0
4,of,of,0
4,the,the,0
4,99th,99th,0
4,Congress.,Congress.,0
4,Negotlatlons,Negotiations,1
4,contlnued,continued,1
4,untll,until,1
4,the,the,0
4,day,day,0
4,Congress,Congress,0
4,adjourned,adjourned,0
4,wlthout,without,1
4,flnal,final,1
4,approval.,approval.,0
4,The,The,0
4,1ndustry,industry,1
4,Coalltlon,coalition,1
4,whlch,which,1
4,had,had,0
4,been,been,0
4,1nvolved,involved,1
4,1n,in,1
4,negotlatlng,negotiating,1
4,the,the,0
4,compromlse,compromise,1
4,leglslatlon,legislation,1
4,1n,in,1
4,the,the,0
4,last,last,0
4,Congress,Congress,0
4,will,will,0
4,be,be,0
4,actlve,active,1
4,on,on,0
4,thls,this,1
4,lssue,issue,1
4,1n,in,1
4,the,the,0
4,100th,100th,0
4,Congress.,Congress.,0
4,The,The,0
4,group,group,0
4,15,is,1
4,looklng,looking,1
4,to,to,0
4,Senator,Senator,0
4,Frank,Frank,0
4,R.,R.,0
4,patent,patent,0
4,protectlon,protection,1
4,leglslatlon.,legislation.,1
4,The,The,0
4,current,current,0
4,evaslon,evasion,1
4,of,of,0
4,our,our,0
4,patent,patent,0
4,law,law,0
4,an,30,1
4,CMA,CMA,0
4,039772,038772,1
4,v.5.,U.S.,1
4,jobs,jobs,0
4,that,that,0
4,are,are,0
4,actually,actually,0
4,lost,lost,0
4,to,to,0
4,forelgn,foreign,1
4,manufacturers.,manufacturers.,0
4,1.,1.,0
4,Congresslonal,Congressional,1
4,Developments,Developments,0
4,and,and,0
4,Response,Response,0
4,The,The,0
4,product,product,0
4,llablllty,liability,1
4,reform,reform,0
4,leglslatlon,legislation,1
4,was,was,0
4,passed,passed,0
4,out,out,0
4,of,of,0
4,the,the,0
4,Senate,Senate,0
4,Commerce,Commerce,0
4,Commlttee,Committee,1
4,and,and,0
4,consldered,considered,1
4,on,on,0
4,the,the,0
4,Senate,Senate,0
4,floor,floor,0
4,1n,in,1
4,the,the,0
4,99th,99th,0
4,Congress.,Congress.,0
4,1:,It,1
4,dld,did,1
4,not,not,0
4,pass,pass,0
4,the,the,0
4,Senate,Senate,0
4,nor,nor,0
4,was,was,0
4,1:,it,1
4,consldered,considered,1
4,1n,in,1
4,the,the,0
4,House.,House.,0
4,The,The,0
4,100th,100th,0
4,Congress,Congress,0
4,has,has,0
4,the,the,0
4,Democrats,Democrats,0
4,1n,in,1
4,control,control,0
4,of,of,0
4,the,the,0
4,House,House,0
4,and,and,0
4,the,the,0
4,Senate,Senate,0
4,whlch,which,1
4,Will,will,1
4,Change,change,1
4,the,the,0
4,agenda,agenda,0
4,for,for,0
4,the,the,0
4,product,product,0
4,llablllty,liability,1
4,issue.,issue.,0
4,Commerce,Commerce,0
4,Connlttee.,Connittee.,1
4,Holllngs,Hollings,1
4,has,has,0
4,long,long,0
4,been,been,0
4,a,a,0
4,strong,strong,0
4,opponent,opponent,0
4,of,of,0
4,far,far,0
4,reachlng,reaching,1
4,Federal,Federal,0
4,product,product,0
4,llablllty,liability,1
4,leglslatlon.,legislation.,1
4,"Thus,","Thus,",0
4,He,we,1
4,Will,will,1
4,have,have,0
4,to,to,0
4,Halt,wait,1
4,and,and,0
4,see,see,0
4,what,what,0
4,his,his,0
4,agenda,agenda,0
4,will,will,0
4,be,be,0
4,for,for,0
4,the,the,0
4,Coasserce,Coasserce,0
4,Commlttee.,Committee.,1
4,on,On,1
4,looklng,looking,1
4,at,at,0
4,the,the,0
4,lssue,issue,1
4,and,and,0
4,may,may,0
4,make,make,0
4,leglslatlve,legislative,1
4,recommendatlons.,recommendations.,1
4,State,State,0
4,Leglslatlve,Legislative,1
4,and,and,0
4,Regulatory,Regulatory,0
4,Advocacy,Advocacy,0
4,Approxlmately,Approximately,1
4,35,35,0
4,states,states,0
4,passed,passed,0
4,some,some,0
4,tort,tort,0
4,reform,reform,0
4,leglslatlon,legislation,1
4,1n,in,1
4,centers,centers,0
4,or,or,0
4,munlclpal,municipal,1
4,llablllty.,liability.,1
4,Only,Only,0
4,a,a,0
4,few,few,0
4,"states,","states,",0
4,such,such,0
4,as,as,0
4,"Colorado,","Colorado,",0
4,Connectlcut.,"Connecticut,",1
4,Washlngton,Washington,1
4,and,and,0
4,"Florlda,","Florida,",1
4,passed,passed,0
4,comprehenslve,comprehensive,1
4,reform,reform,0
4,7,-,1
4,modlflcatlon,modification,1
4,or,or,0
4,ellmlnatlon,elimination,1
4,of,of,0
4,jolnt,joint,1
4,and,and,0
4,several,several,0
4,liability,liability,0
4,7,-,1
4,caps,caps,0
4,on,on,0
4,nonieconomlc,non-economic,1
4,damages,damages,0
4,7,-,1
4,collateral,collateral,0
4,source,source,0
4,rules,rules,0
4,to,to,0
4,deal,deal,0
4,Hlth,with,1
4,the,the,0
4,problem,problem,0
4,of,of,0
4,double,double,0
4,payments.,payments.,0
4,In,In,0
4,most,most,0
4,cases,cases,0
4,the,the,0
4,chemlcal,chemical,1
4,1ndustry,industry,1
4,has,has,0
4,shared,shared,0
4,1n,in,1
4,the,the,0
4,beneflts,benefits,1
4,of,of,0
4,were,were,0
4,partlally,partially,1
4,"or,","or,",0
4,1n,in,1
4,some,some,0
4,"cases,","cases,",0
4,completely,completely,0
4,excluded,excluded,0
4,from,from,0
4,some,some,0
4,of,of,0
4,the,the,0
4,llablllty.,liability.,1
4,The,The,0
4,Amerlcan,American,1
4,Leglslatlve,Legislative,1
4,Exchange,Exchange,0
4,"Councll,","Council,",1
4,a,a,0
4,natlonal,national,1
4,organlzatlon,organization,1
4,of,of,0
4,approxlmately,approximately,1
4,2nnn,2000,1
4,conservatlve,conservative,1
4,state,state,0
4,"leglslators,","legislators,",1
4,1ncluslon,inclusion,1
4,1n,in,1
4,the,the,0
4,recently,recently,0
4,publlshed,published,1
4,"""Source","""Source",0
4,Book,Book,0
4,of,of,0
4,Amerlcan,American,1
4,State,State,0
4,utlllzed,utilized,1
4,1n,in,1
4,the,the,0
4,development,development,0
4,of,of,0
4,thls,this,1
4,language.,language.,0
4,The,The,0
4,contlnued,continued,1
4,concern,concern,0
4,over,over,0
4,1nsurance,insurance,1
4,avaliablllty,availability,1
4,15,is,1
4,llkely,likely,1
4,to,to,0
4,generate,generate,0
4,Significant,significant,1
4,actlvlty,activity,1
4,1n,in,1
4,1937.,1987.,1
4,31,31,0
4,CMA,CMA,0
4,039773,038773,1
4,At,At,0
4,the,the,0
4,December,December,0
4,meetlng,meeting,1
4,of,of,0
4,the,the,0
4,Councll,Council,1
4,of,of,0
4,State,State,0
4,Governments,Governments,0
4,1:567,(CSG),1
4,Subcommlttee,Subcommittee,1
4,on,on,0
4,Suggested,Suggested,0
4,State,State,0
4,"Leglslatlon,","Legislation,",1
4,the,the,0
4,New,New,0
4,Jersey,Jersey,0
4,Envlronmental,Environmental,1
4,Cleanup,Cleanup,0
4,Responslblllty,Responsibility,1
4,Act,Act,0
4,(ECRA7,(ECRA),1
4,was,was,0
4,agaln,again,1
4,consldered,considered,1
4,as,as,0
4,a,a,0
4,posslble,possible,1
4,model,model,0
4,for,for,0
4,other,other,0
4,states.,states.,0
4,Th1:,This,1
4,law,law,0
4,serlously,seriously,1
4,limits,limits,0
4,the,the,0
4,transfer,transfer,0
4,of,of,0
4,property,property,0
4,untll,until,1
4,slte,site,1
4,contamlnatlon,contamination,1
4,studles,studies,1
4,and,and,0
4,cleanup,cleanup,0
4,have,have,0
4,been,been,0
4,completed.,completed.,0
4,defer,defer,0
4,conslderatlon,consideration,1
4,untll,until,1
4,the,the,0
4,state,state,0
4,of,of,0
4,New,New,0
4,Jersey,Jersey,0
4,Verlfles,verifies,1
4,the,the,0
4,needed,needed,0
4,changes.,changes.,0
4,These,These,0
4,changes,changes,0
4,will,will,0
4,reportedly,reportedly,0
4,occur,occur,0
4,1n,in,1
4,the,the,0
4,flrst,first,1
4,half,half,0
4,of,of,0
4,will,will,0
4,more,more,0
4,than,than,0
4,llkely,likely,1
4,be,be,0
4,consldered,considered,1
4,at,at,0
4,that,that,0
4,meetlng.,meeting.,1
4,The,The,0
4,declslon,decision,1
4,1n,in,1
4,the,the,0
4,lawsult,lawsuit,1
4,brought,brought,0
4,by,by,0
4,Pennsylvanla,Pennsylvania,1
4,manufacturers,manufacturers,0
4,regardlng,regarding,1
4,the,the,0
4,appllcatlon,application,1
4,of,of,0
4,the,the,0
4,state's,state's,0
4,rlghtitoiknow,right-to-know,1
4,law,law,0
4,has,has,0
4,been,been,0
4,appealed,appealed,0
4,to,to,0
4,the,the,0
4,Unlted,United,1
4,States,States,0
4,Supreme,Supreme,0
4,Court.,Court.,0
4,Under,Under,0
4,a,a,0
4,lower,lower,0
4,court,court,0
4,declslon,decision,1
4,lssued,issued,1
4,at,at,0
4,the,the,0
4,end,end,0
4,of,of,0
4,"1996,","1986,",1
4,chemlcal,chemical,1
4,manufacturers,manufacturers,0
4,could,could,0
4,be,be,0
4,requlred,required,1
4,to,to,0
4,prepare,prepare,0
4,separate,separate,0
4,labels,labels,0
4,and,and,0
4,MSDS'S,MSDS's,1
4,for,for,0
4,thelr,their,1
4,products,products,0
4,shipped,shipped,0
4,1nto,into,1
4,or,or,0
4,used,used,0
4,1n,in,1
4,Pennsylvanla.,Pennsylvania.,1
4,The,The,0
4,1ndustry's,industry's,1
4,appeal,appeal,0
4,to,to,0
4,the,the,0
4,Supreme,Supreme,0
4,Court,Court,0
4,seeks,seeks,0
4,to,to,0
4,uphold,uphold,0
4,and,and,0
4,clarlfy,clarify,1
4,the,the,0
4,preemptlon,preemption,1
4,of,of,0
4,the,the,0
4,OSHA,OSHA,0
4,Hazard,Hazard,0
4,Communlcatlon,Communication,1
4,Standard,Standard,0
4,over,over,0
4,state,state,0
4,rlghtitoiknow,right-to-know,1
4,lsw3.,lsw3.,0
4,An,An,0
4,1njunctlon,injunction,1
4,agalnst,against,1
4,the,the,0
4,1mplementatlon,implementation,1
4,of,of,0
4,the,the,0
4,state,state,0
4,"law,","law,",0
4,as,as,0
4,1:,it,1
4,applies,applies,0
4,to,to,0
4,"manufacturers,","manufacturers,",0
4,1:,is,1
4,1n,in,1
4,effect,effect,0
4,untll,until,1
4,the,the,0
4,court,court,0
4,decldes,decides,1
4,whether,whether,0
4,or,or,0
4,not,not,0
4,1:,it,1
4,will,will,0
4,accept,accept,0
4,the,the,0
4,case.,case.,0
4,4.,4.,0
4,Chemlcal,Chemical,1
4,Plant,Plant,0
4,Safety,Safety,0
4,A,A,0
4,top,top,0
4,prlorlty,priority,1
4,for,for,0
4,the,the,0
4,new,new,0
4,Chemlcal,Chemical,1
4,Safety,Safety,0
4,Task,Task,0
4,Group,Group,0
4,15,is,1
4,to,to,0
4,address,address,0
4,state,state,0
4,leglslatlon,legislation,1
4,that,that,0
4,would,would,0
4,regulate,regulate,0
4,chemlcal,chemical,1
4,plant,plant,0
4,processes.,processes.,0
4,Several,Several,0
4,states,states,0
4,consldered,considered,1
4,laws,laws,0
4,1n,in,1
4,1995,1986,1
4,and,and,0
4,New,New,0
4,Jersey,Jersey,0
4,enacted,enacted,0
4,a,a,0
4,comprehenslve,comprehensive,1
4,statute,statute,0
4,whlch,which,1
4,requlres,requires,1
4,rlsk,risk,1
4,assessments,assessments,0
4,and,and,0
4,rlsk,risk,1
4,management,management,0
4,plans,plans,0
4,for,for,0
4,certaln,certain,1
4,facilities.,facilities.,0
4,An,An,0
4,lssues,issues,1
4,analysls,analysis,1
4,document,document,0
4,has,has,0
4,been,been,0
4,developed,developed,0
4,by,by,0
4,a,a,0
4,comblned,combined,1
4,State,State,0
4,Affalrs/EMC,Affairs/EMC,1
4,work,work,0
4,group,group,0
4,and,and,0
4,Will,will,1
4,be,be,0
4,dlstrlbuted,distributed,1
4,to,to,0
4,member,member,0
4,company,company,0
4,state,state,0
4,affalrs,affairs,1
4,contacts,contacts,0
4,and,and,0
4,state,state,0
4,CIC's,CIC's,0
4,1n,in,1
4,January.,January.,0
4,promote,promote,0
4,the,the,0
4,CAER,CAER,0
4,program,program,0
4,as,as,0
4,a,a,0
4,method,method,0
4,for,for,0
4,states,states,0
4,to,to,0
4,unplement,implement,1
4,the,the,0
4,emergency,emergency,0
4,response,response,0
4,requlrements,requirements,1
4,of,of,0
4,Tltle,Title,1
4,III,III,0
4,of,of,0
4,the,the,0
4,new,new,0
4,Superfund,Superfund,0
4,Law.,Law.,0
4,5.,5.,0
4,Groundwater,Groundwater,0
4,The,The,0
4,Callfornla,California,1
4,Inltlatlve,Initiative,1
4,on,on,0
4,Safe,Safe,0
4,Drlnklng,Drinking,1
4,Water,Water,0
4,and,and,0
4,Toxlcs,Toxics,1
4,Enforcement,Enforcement,0
4,Act,Act,0
4,of,of,0
4,1995,1986,1
4,passed,passed,0
4,by,by,0
4,the,the,0
4,Voters,voters,1
4,1n,in,1
4,November,November,0
4,by,by,0
4,a,a,0
4,margln,margin,1
4,high,high,0
4,as,as,0
4,10,10,0
4,to,to,0
4,1,1,0
4,1n,in,1
4,favor,favor,0
4,of,of,0
4,the,the,0
4,Proposltlon.,Proposition.,1
4,So,So,0
4,the,the,0
4,publlc,public,1
4,relatlons,relations,1
4,32,32,0
4,CMA,CMA,0
4,039774,038774,1
4,Significant,significant,1
4,1mpact,impact,1
4,on,on,0
4,the,the,0
4,publlc's,public's,1
4,perceptlon,perception,1
4,of,of,0
4,thls,this,1
4,"issue,","issue,",0
4,"however,","however,",0
4,1:,it,1
4,obvlously,obviously,1
4,was,was,0
4,not,not,0
4,enough,enough,0
4,to,to,0
4,change,change,0
4,the,the,0
4,outcome.,outcome.,0
4,There,There,0
4,are,are,0
4,some,some,0
4,who,who,0
4,belleve,believe,1
4,that,that,0
4,15,if,1
4,the,the,0
4,PR,PR,0
4,program,program,0
4,had,had,0
4,been,been,0
4,started,started,0
4,"sooner,","sooner,",0
4,"1.e.,","i.e.,",1
4,fundlng,funding,1
4,obtalned,obtained,1
4,"earller,","earlier,",1
4,our,our,0
4,chances,chances,0
4,for,for,0
4,success,success,0
4,would,would,0
4,have,have,0
4,been,been,0
4,greater.,greater.,0
4,Proposltlon,Proposition,1
4,as,65,1
4,15,is,1
4,now,now,0
4,1n,in,1
4,the,the,0
4,hands,hands,0
4,of,of,0
4,the,the,0
4,admlnlstratlon,administration,1
4,and,and,0
4,the,the,0
4,leglslature.,legislature.,1
4,The,The,0
4,flrst,first,1
4,major,major,0
4,1mplementatlon,implementation,1
4,date,date,0
4,15,is,1
4,March,March,0
4,"1,","1,",0
4,"1937,","1987,",1
4,when,when,0
4,the,the,0
4,Governor,Governor,0
4,must,must,0
4,publlsh,publish,1
4,a,a,0
4,115:,list,1
4,of,of,0
4,affected,effected,1
4,chemlcals.,chemicals.,1
4,A,A,0
4,year,year,0
4,"later,","later,",0
4,on,on,0
4,March,March,0
4,"1,","1,",0
4,"1939,","1988,",1
4,the,the,0
4,warnlng,warning,1
4,provlslons,provisions,1
4,go,go,0
4,1nto,into,1
4,effect,effect,0
4,and,and,0
4,on,on,0
4,November,November,0
4,"1,","1,",0
4,1999,1989,1
4,the,the,0
4,dlscharge,discharge,1
4,prohibitions,prohibitions,0
4,become,become,0
4,effectlve.,effective.,1
4,The,The,0
4,1ndustry,industry,1
4,Coalltlon,coalition,1
4,Hill,will,1
4,contlnue,continue,1
4,to,to,0
4,work,work,0
4,Hlth,with,1
4,the,the,0
4,Callfornla's,California's,1
4,economy,economy,0
4,as,as,0
4,posslble.,possible.,1
4,"Hopefully,","Hopefully,",0
4,1:,it,1
4,Will,will,1
4,be,be,0
4,able,able,0
4,to,to,0
4,work,work,0
4,1n1tlatlve.,initiative.,1
4,A,A,0
4,thorough,thorough,0
4,legal,legal,0
